,Código do Município,Município,Estado,Ano de Referência,Prestador,AG001 - População total atendida com abastecimento de água,AG002 - Quantidade de ligações ativas de água,AG003 - Quantidade de economias ativas de água,AG005 - Extensão da rede de água,AG006 - Volume de água produzido,AG007 - Volume de água tratada em ETAs,AG011 - Volume de água faturado,ES002 - Quantidade de ligações ativas de esgotos,ES003 - Quantidade de economias ativas de esgotos,ES004 - Extensão da rede de esgotos,ES005 - Volume de esgotos coletado,ES006 - Volume de esgotos tratado,ES007 - Volume de esgotos faturado,ES009 - Quantidade de ligações totais de esgotos,ES026 - População urbana atendida com esgotamento sanitário,FN006 - Arrecadação total,FN010 - Despesa com pessoal próprio,FN011 - Despesa com produtos químicos,FN013 - Despesa com energia elétrica,FN014 - Despesa com serviços de terceiros,FN015 - Despesas de Exploração (DEX),FN017 - Despesas totais com os serviços (DTS),FN020 - Despesa com água importada (bruta ou tratada),FN021 - Despesas fiscais ou tributárias computadas na DEX,FN039 - Despesa com esgoto exportado
12208,330450,Rio das Flores,RJ,2005,Prefeitura Municipal de Rio das Flores,8000.0,2022.0,2022.0,65.0,692.0,132.0,692.0,2022.0,2022.0,35.0,550.0,0.0,0.0,2022.0,8000.0,141125.0,101911.91,16304.0,127550.49,26369.0,272135.4,272135.4,0.0,0.0,0.0
12210,330452,Rio das Ostras,RJ,2019,Serviço Autônomo de Água e Esgoto de Rio das Ostras,2135.0,634.0,659.0,3.5,74.3,0.0,0.0,797.0,1123.0,16.0,546.7,546.7,0.0,797.0,1810.0,0.0,2754418.45,2500.0,182618.54,424008.45,3463875.45,3463875.45,0.0,98830.01,0.0
12211,330452,Rio das Ostras,RJ,2018,Serviço Autônomo de Água e Esgoto de Rio das Ostras,2126.0,631.0,655.0,3.5,74.3,0.0,0.0,707.0,943.0,15.0,556.93,556.93,0.0,707.0,1600.0,0.0,1619091.09,1937.28,167563.55,11400.0,3643538.92,3643538.92,0.0,18435.47,0.0
12223,330455,Rio de Janeiro,RJ,2019,Companhia Estadual de Águas e Esgotos,12284457.0,2519284.0,4276050.0,23825.99,1986280.0,1678222.51,710446.0,977793.0,2139648.0,7799.73,509647.35,339473.0,379402.0,1168742.0,5493996.0,5090990850.0,1104257172.64,106135774.43,702431169.42,543731556.14,2860090925.96,4610416493.34,550146.11,250823645.97,0.0
12226,330455,Rio de Janeiro,RJ,2018,Companhia Estadual de Águas e Esgotos,12187736.0,2374151.0,4376217.0,23470.61,1957784.0,1651753.0,918985.0,988853.0,2030205.0,8271.57,551442.0,330936.0,325610.0,1110615.0,6359159.0,4553235646.99,1113427740.87,95867079.17,476295312.15,517401697.67,2577819875.41,4397064464.89,460805.55,216208311.03,0.0
12227,330455,Rio de Janeiro,RJ,2017,Companhia Estadual de Águas e Esgotos,12259041.0,2376760.0,4390288.0,23302.29,1934909.0,1637771.0,865286.0,990330.0,2023693.0,8267.44,546966.0,352728.0,317502.0,1103299.0,6388014.0,4207450177.47,1140111101.95,80797794.46,362755743.37,565609906.03,2728935831.1,4286052809.75,402725.54,503956970.12,0.0
12230,330455,Rio de Janeiro,RJ,2016,Companhia Estadual de Águas e Esgotos,12200864.0,2365456.0,4369252.0,22976.9,1923674.0,1641603.0,850013.0,994084.0,2020694.0,8658.51,547143.0,354346.0,326982.0,1107267.0,6394566.0,3545743413.44,1055500234.87,83592330.05,378272847.56,452720068.41,2030502186.7,3510460636.9,289742.28,3323786.38,0.0
12232,330455,Rio de Janeiro,RJ,2015,Companhia Estadual de Águas e Esgotos,12126633.0,2354783.0,4335699.0,22050.58,1915622.0,1631172.0,874020.0,1041404.0,2099465.0,8760.73,555097.0,354468.13,328710.0,1161572.0,6535858.0,3405453003.16,939554612.93,66240481.23,348338132.4,368859909.29,1777688506.66,3222787186.47,300033.27,6724870.29,0.0
12234,330455,Rio de Janeiro,RJ,2014,Companhia Estadual de Águas e Esgotos,11617039.0,2247329.0,4152586.0,21895.6,1856211.0,1587421.0,863109.98,1016935.0,2060311.0,8758.0,557206.0,353098.0,350902.0,1133958.0,6535858.0,3386316011.92,842219916.18,54379366.22,201041476.07,345946643.72,1544496347.56,3240044981.39,318267.91,3312485.16,0.0
12236,330455,Rio de Janeiro,RJ,2013,Companhia Estadual de Águas e Esgotos,11549965.0,2258002.0,4126259.0,21839.49,1842518.2,1569943.0,858703.3,1011574.0,2049915.0,8735.0,553799.0,350900.0,369930.0,1128004.0,6504388.0,3308245497.0,812735904.92,51571786.18,194925864.68,309841821.77,1785548938.49,3142819219.78,275246.2,390864558.16,0.0
12238,330455,Rio de Janeiro,RJ,2012,Companhia Estadual de Águas e Esgotos,11400711.0,2182296.0,4091096.0,21502.0,1774967.0,1501966.0,852158.0,1000521.0,2019210.0,8716.1,546449.8,349503.0,347247.0,1115541.0,6408127.0,3150088649.77,753709505.5,42258773.7,202966713.2,295408277.21,1707824175.6,3122919712.88,219425.23,376181194.76,0.0
12239,330455,Rio de Janeiro,RJ,2011,Companhia Estadual de Águas e Esgotos,11298895.0,2167166.0,4048944.0,20836.62,1729939.0,1457398.0,834848.05,1183899.0,2286417.0,8571.0,538189.75,338872.0,352736.0,1297362.0,7190824.0,2909831875.58,841800444.3,35135293.16,190397107.03,327861870.25,1542604993.01,3644018751.85,249671.3,147160606.96,0.0
12240,330455,Rio de Janeiro,RJ,2010,Companhia Estadual de Águas e Esgotos,11162678.0,2113668.0,3945370.0,20432.0,1716359.21,1575474.15,808824.0,1164230.0,2243836.0,8557.0,528176.38,336375.0,352681.0,1275764.0,6568826.0,2689556853.24,787522345.2,32333538.77,183404095.52,346803175.22,1669342445.59,3264046841.43,225007.0,319054273.0,0.0
12241,330455,Rio de Janeiro,RJ,2009,Companhia Estadual de Águas e Esgotos,10292524.0,1689764.0,3232168.0,20197.0,1804423.0,1515386.0,790425.0,497219.0,1465863.0,4794.0,359884.0,344279.0,343140.0,497219.0,4289181.0,2463715679.0,737382812.26,38671249.01,183569034.55,274662458.61,1541540223.58,3309517747.16,232206.51,307022462.64,0.0
12242,330455,Rio de Janeiro,RJ,2008,Companhia Estadual de Águas e Esgotos,10544756.0,1610088.0,3215741.0,19732.0,1811592.0,1490911.0,870945.0,682981.0,1720117.0,5252.0,402283.2,335623.2,381429.0,682981.0,5114361.0,2276077344.0,727283746.0,38353955.0,182474663.0,267209933.0,1510494114.0,3002971256.0,230040.0,294941777.0,0.0
12243,330455,Rio de Janeiro,RJ,2007,Companhia Estadual de Águas e Esgotos,10318798.0,1510398.0,2931099.0,19604.55,1830643.62,1509367.19,769017.69,514638.0,1432893.0,5237.0,371497.23,313709.3,358449.0,514638.0,4280349.0,1885301855.68,714454224.01,32743873.69,187191231.32,218793418.56,1808103656.52,2700188803.05,588936.5,225622665.43,0.0
12244,330455,Rio de Janeiro,RJ,2006,Companhia Estadual de Águas e Esgotos,10163733.0,1417801.0,2762488.0,19499.0,1826107.0,1510822.0,791001.0,654216.0,1641437.0,5161.0,384949.0,313201.0,373775.0,654216.0,4893660.0,1698939576.0,620356138.0,37750324.0,217047248.0,336238677.0,1617504396.0,2626461056.0,446647.0,180530650.0,0.0
12245,330455,Rio de Janeiro,RJ,2005,Companhia Estadual de Águas e Esgotos,10162450.0,1428221.0,2918605.0,15638.0,1787910.0,1475010.4,824745.7,651093.0,1650118.0,5131.0,367355.0,310259.0,350410.0,651093.0,5079063.0,1506052000.17,572953985.0,34430000.0,219848000.0,524938000.0,1358692217.0,2371632219.0,367207.0,6155000.0,0.0
12246,330455,Rio de Janeiro,RJ,2004,Companhia Estadual de Águas e Esgotos,9661879.0,1461242.0,2869169.0,15638.0,1776180.0,1477541.0,852004.0,642373.0,1643435.0,5064.0,400832.0,336454.0,372416.0,642373.0,4958527.0,1324272632.0,538667663.0,24942220.0,140134165.0,189789217.0,1235334258.0,1869356978.0,337252.0,126135023.0,0.0
12247,330455,Rio de Janeiro,RJ,2003,Companhia Estadual de Águas e Esgotos,9828470.0,1453474.0,2846966.0,15336.0,1734503.0,1449712.0,855550.0,637060.0,1633560.0,5041.0,404681.0,329725.0,404681.0,637060.0,4926012.0,1189678491.0,512781270.0,21470283.0,124030659.0,136163900.0,1318689000.0,2277003086.0,364925.0,241962489.0,0.0
12248,330455,Rio de Janeiro,RJ,2002,Companhia Estadual de Águas e Esgotos,8545512.0,1429946.0,2808030.0,15426.0,1779378.0,1488979.0,771714.0,630681.0,1620938.0,4891.0,408949.0,269827.0,408949.0,630904.0,4889319.0,1022413448.0,477435845.0,20322842.0,94540543.0,102300563.0,905099303.0,2284052308.0,214093.0,141577750.0,0.0
12249,330455,Rio de Janeiro,RJ,2001,Companhia Estadual de Águas e Esgotos,8438565.0,1277807.0,2771542.0,13508.0,1821908.12,1495036.12,748664.37,616421.0,1603790.0,4891.0,465778.0,279624.9,421901.5,617479.0,4838304.0,1011509994.19,355054152.81,19169000.0,68453000.0,137276000.01,804741153.0,1459648152.8,192000.0,176642000.0,0.0
12250,330455,Rio de Janeiro,RJ,2000,Companhia Estadual de Águas e Esgotos,9882338.0,1486488.0,2921889.0,16382.0,1754718.0,1445712.0,750987.37,620658.0,1668821.0,5828.0,528203.0,251564.0,438598.84,658430.0,0.0,845210614.68,329379949.22,17743548.26,61914826.86,94238593.07,747701574.22,1424787390.41,163165.0,168044785.65,0.0
12251,330455,Rio de Janeiro,RJ,1999,Companhia Estadual de Águas e Esgotos,9497437.0,1460970.0,2889424.0,16484.0,1506711.12,1233366.37,815474.0,611268.0,1698060.0,4930.0,506623.0,247277.0,506623.0,646749.0,0.0,861591064.79,320919513.96,11887662.97,71991436.65,78646949.04,638263902.47,1292385757.47,95405.25,0.0,0.0
12252,330455,Rio de Janeiro,RJ,1998,Companhia Estadual de Águas e Esgotos,9485437.0,1451576.0,2846648.0,14573.0,1841916.0,1584048.0,818733.0,608656.0,1625111.0,4673.0,497217.0,229547.0,497217.0,634017.0,0.0,911009864.0,452631468.0,15321616.0,61354480.0,120743491.0,726766455.0,1237379086.81,0.0,0.0,0.0
12253,330455,Rio de Janeiro,RJ,1997,Companhia Estadual de Águas e Esgotos,9650862.0,1465251.0,2879893.0,14434.0,1802735.0,1550520.0,879285.0,618237.0,1646675.0,4556.0,510635.0,275575.0,510635.0,0.0,0.0,906041234.33,489834000.0,13387928.05,52695399.26,114924679.62,728294916.08,1003620326.6,0.0,0.0,0.0
12254,330455,Rio de Janeiro,RJ,1996,Companhia Estadual de Águas e Esgotos,9534064.0,1447612.0,2844657.0,14253.0,1834281.95,1581993.95,876010.95,610691.0,1628937.0,4519.0,528629.5,267245.7,499831.0,0.0,0.0,1129174000.0,550017000.0,14805000.0,49019000.0,75369000.0,716161000.0,1145409000.0,0.0,0.0,0.0
12255,330455,Rio de Janeiro,RJ,1995,Companhia Estadual de Águas e Esgotos,8920000.0,1422075.0,2793694.0,13984.0,1789595.0,1789595.0,904470.0,600072.0,1600348.0,4487.0,533995.0,0.0,533995.0,0.0,0.0,659557700.0,402858147.0,9964979.0,43223672.0,73537000.0,645219772.0,800358851.0,0.0,0.0,0.0
12304,330515,São José do Vale do Rio Preto,RJ,2009,Prefeitura Municipal de São José do Vale do Rio Preto,16007.0,3194.0,3194.0,56.0,1203.0,605.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,392573.0,260071.0,11993.0,25430.0,13116.0,364772.0,403225.0,0.0,54163.0,0.0
12320,330600,Três Rios,RJ,2019,Serviço Autônomo de Água e Esgoto de Três Rios,81096.0,24536.0,30408.0,550.0,10399.34,10399.34,4672.53,17597.0,22472.0,500.0,11450.0,350.0,4350.0,2717.0,75651.0,36484426.02,15879435.89,1100765.75,6052758.65,4096836.87,27502506.08,31973658.5,0.0,372708.92,0.0
12321,330600,Três Rios,RJ,2018,Serviço Autônomo de Água e Esgoto de Três Rios,80745.0,30152.0,30820.0,496.0,12917.72,12917.72,4672.53,20446.0,2227.0,465.0,11401.0,339.32,4205.27,26972.0,75321.0,35151369.55,15506078.3,904136.4,5584988.38,3104288.27,26269158.79,29200251.98,0.0,325069.14,0.0
12322,330600,Três Rios,RJ,2017,Serviço Autônomo de Água e Esgoto de Três Rios,79402.0,30090.0,30750.0,400.4,12587.72,12587.72,0.0,2018.0,0.0,445.0,11328.94,339.32,9758.1,26801.0,74655.0,30674438.95,14323732.2,756871.4,6347657.6,2271695.3,23983612.95,28593719.19,0.0,283656.45,0.0
12323,330600,Três Rios,RJ,2016,Serviço Autônomo de Água e Esgoto de Três Rios,79230.0,23968.0,29874.0,400.3,9585.96,9585.96,6725.11,17277.0,22222.0,411.3,9230.0,292.15,7950.2,26642.0,75165.0,26244379.92,13406867.92,637399.4,4473905.15,2609203.53,21400455.8,21400455.8,0.0,273079.8,0.0
12324,330600,Três Rios,RJ,2015,Serviço Autônomo de Água e Esgoto de Três Rios,79250.0,23737.0,29425.0,266.82,9585.96,9585.96,6725.11,17227.0,2198.0,225.35,9115.3,292.15,7950.2,26435.0,75165.0,23474135.47,11702782.04,694469.56,2820088.87,2640047.49,18102840.21,18102840.21,0.0,245452.25,0.0
12325,330600,Três Rios,RJ,2014,Serviço Autônomo de Água e Esgoto de Três Rios,77432.0,23238.0,28357.0,242.73,9303.12,9303.12,6512.18,16936.0,21122.0,196.22,8372.81,283.82,8372.81,25428.0,75165.0,21335003.49,10994997.73,645581.8,2522633.88,2720447.56,17106647.56,17106647.56,0.0,222986.59,0.0
12326,330600,Três Rios,RJ,2013,Serviço Autônomo de Água e Esgoto de Três Rios,77432.0,22315.0,27330.0,234.13,8830.08,8830.08,6799.16,14511.0,18452.0,194.83,5388.8,2357.96,5388.8,16545.0,75997.0,18765810.57,8073068.82,494439.48,2567650.55,2936486.72,14264123.48,14264123.48,0.0,192477.91,0.0
12327,330600,Três Rios,RJ,2012,Serviço Autônomo de Água e Esgoto de Três Rios,77432.0,21418.0,26060.0,221.1,8420.11,8420.11,6062.48,1374.0,17213.0,182.1,5153.11,1929.11,5153.11,15921.0,75110.0,16271541.88,6637046.53,369021.88,2705685.23,3004513.59,15676741.93,15676741.93,0.0,181150.28,0.0
12328,330600,Três Rios,RJ,2011,Serviço Autônomo de Água e Esgoto de Três Rios,77276.0,21064.0,25570.0,172.3,8420.11,8420.11,6062.48,13802.0,17294.0,180.12,5153.11,1929.11,5153.11,15703.0,74338.0,14424231.22,5502430.0,323541.0,2689423.0,2445677.0,11092503.0,11092503.0,0.0,131432.0,0.0
12329,330600,Três Rios,RJ,2010,Serviço Autônomo de Água e Esgoto de Três Rios,77276.0,20675.0,25184.0,170.0,8124.9,8124.9,5262.0,13626.0,17138.0,178.9,4312.41,1828.1,4312.41,15485.0,74338.0,12585355.67,5207616.48,359199.68,2587454.23,2369777.63,10649901.58,10649901.58,0.0,125853.56,0.0
12330,330600,Três Rios,RJ,2009,Serviço Autônomo de Água e Esgoto de Três Rios,75922.0,20188.0,24644.0,152.0,8432.0,8432.0,5649.0,13114.0,18865.0,133.0,4299.0,0.0,4299.0,15096.0,72553.0,11005256.0,4619047.0,324865.0,2289151.0,1967154.0,9310270.0,9310270.0,0.0,110053.0,0.0
12331,330600,Três Rios,RJ,2008,Serviço Autônomo de Água e Esgoto de Três Rios,72629.0,19870.0,24340.0,141.41,8430.3,8430.3,5058.18,12873.0,18694.0,128.0,4046.54,0.0,4046.54,14901.0,68902.0,10343502.13,3958229.05,317327.0,2481218.17,2022152.2,8884723.08,8884723.08,0.0,105796.66,0.0
12332,330600,Três Rios,RJ,2007,Serviço Autônomo de Água e Esgoto de Três Rios,72120.0,16964.0,20739.0,128.59,8435.9,8435.9,4676.84,1274.0,16173.0,111.31,3741.47,0.0,3741.47,14603.0,68814.0,9509490.82,3687815.35,262265.53,2364984.31,1215774.28,7630134.88,7630134.88,0.0,99295.41,0.0
12333,330600,Três Rios,RJ,2006,Serviço Autônomo de Água e Esgoto de Três Rios,67791.0,16506.0,20580.0,101.3,8435.9,8435.9,5905.1,12659.0,16207.0,90.3,4724.2,0.0,4724.2,144.0,63295.0,8124198.9,3549440.59,319765.18,868795.73,731294.22,5469295.72,5469295.72,0.0,0.0,0.0
12334,330610,Valença,RJ,2007,Prefeitura Municipal Valença,64900.0,18280.0,18680.0,142.0,7513.0,6843.0,6140.0,113.0,113.0,92.0,1230.0,0.0,1230.0,113.0,51920.0,1900000.0,820000.0,180000.0,1870000.0,210000.0,3084000.0,3087000.0,0.0,4000.0,0.0
12335,330610,Valença,RJ,2006,Prefeitura Municipal Valença,64900.0,18280.0,18680.0,142.0,6808.04,6143.04,6136.32,11274.0,11274.0,92.0,1227.26,0.0,1227.26,11292.0,51920.0,1890500.0,804000.0,174512.0,2004000.0,198000.0,3184262.0,3187022.0,0.0,3750.0,0.0
12346,330630,Volta Redonda,RJ,2019,Serviço Autônomo de Água e Esgoto de Volta Redonda,272888.0,87612.0,122503.0,1045.6,40055.26,37747.53,20321.07,71726.0,110223.0,904.57,13950.39,4224.66,10160.54,7968.0,270037.0,88205403.0,35847978.0,3301768.0,21069843.0,10960525.0,89325250.0,89325250.0,0.0,870274.0,0.0
12347,330630,Volta Redonda,RJ,2018,Serviço Autônomo de Água e Esgoto de Volta Redonda,271875.0,86438.0,133133.0,1044.5,40449.61,37756.85,20474.25,71543.0,120389.0,904.37,14117.27,4781.02,10237.13,78803.0,269034.0,76723946.0,34068706.0,2924666.0,20427653.0,9293554.0,76974761.0,76974761.0,0.0,753472.0,0.0
12348,330630,Volta Redonda,RJ,2017,Serviço Autônomo de Água e Esgoto de Volta Redonda,265081.0,78238.0,121190.0,1039.59,40033.0,37901.0,20158.46,70357.0,108742.0,901.99,13729.24,3609.84,10079.23,77792.0,262430.0,65732767.0,28349770.0,2982332.0,18162536.0,4781874.0,61902550.0,61902550.0,0.0,629816.0,0.0
12349,330630,Volta Redonda,RJ,2016,Serviço Autônomo de Água e Esgoto de Volta Redonda,263539.0,77900.0,120757.0,1038.08,39008.73,35768.68,20624.32,69856.0,117059.0,898.0,14935.7,2789.1,10312.16,76631.0,260903.0,56843430.0,27425141.0,3041325.0,17741868.0,4565630.0,58892671.0,58892671.0,0.0,541200.0,0.0
12350,330630,Volta Redonda,RJ,2015,Serviço Autônomo de Água e Esgoto de Volta Redonda,262851.0,78544.0,122113.0,1018.37,38793.24,36317.41,20227.68,71018.0,116471.0,887.51,14305.84,3147.74,10113.84,76496.0,260222.0,46792186.0,22983121.0,1867324.0,15835255.0,4932599.0,51867500.0,51867500.0,0.0,455202.0,0.0
12351,330630,Volta Redonda,RJ,2014,Serviço Autônomo de Água e Esgoto de Volta Redonda,262140.0,77800.0,120123.0,881.2,38959.39,37108.28,20669.37,69362.0,113579.0,719.2,16535.5,2811.03,10334.69,74415.0,259519.0,47950110.0,22112082.0,1553444.0,8720961.0,7191619.0,42959101.0,42959101.0,0.0,469034.0,0.0
12352,330630,Volta Redonda,RJ,2013,Serviço Autônomo de Água e Esgoto de Volta Redonda,261403.0,75266.0,115332.0,877.56,37535.91,34956.52,20676.49,68179.0,110661.0,718.7,16539.98,2480.89,10338.24,73075.0,258789.0,44580269.0,20423406.0,1362522.0,8483000.0,7429580.0,42689374.0,42718674.0,0.0,446316.0,0.0
12353,330630,Volta Redonda,RJ,2012,Serviço Autônomo de Água e Esgoto de Volta Redonda,260062.0,73927.0,113172.0,875.77,38612.0,35787.0,21219.91,66779.0,102166.0,713.37,16975.92,4867.0,10609.95,71846.0,257461.0,43804850.0,19133764.0,851647.0,9420481.0,6013645.0,38799186.0,38856440.0,0.0,433315.0,0.0
12354,330630,Volta Redonda,RJ,2011,Serviço Autônomo de Água e Esgoto de Volta Redonda,259012.0,72819.0,110952.0,872.63,37384.0,34872.0,18757.0,65925.0,101093.0,711.27,14668.0,5231.0,9379.0,70612.0,256305.0,39583825.0,16559680.0,961590.0,8985515.0,4684363.0,35216875.0,35271817.0,0.0,391676.0,0.0
12355,330630,Volta Redonda,RJ,2010,Serviço Autônomo de Água e Esgoto de Volta Redonda,257686.0,71369.0,108149.0,869.0,33848.0,31430.0,19792.0,64718.0,98754.0,704.0,13887.0,4060.0,9896.0,69576.0,244280.0,37281163.0,16490712.0,688575.0,8500781.0,6172515.0,35259716.0,35302866.0,0.0,372645.0,0.0
12356,330630,Volta Redonda,RJ,2009,Serviço Autônomo de Água e Esgoto de Volta Redonda,260690.0,70069.0,106595.0,866.0,34714.0,32216.0,19462.0,63613.0,103335.0,703.0,13627.0,2317.0,8517.0,68404.0,240770.0,33550246.0,14302252.0,1163255.0,7895931.0,5241303.0,31288311.0,31335662.0,0.0,335209.0,0.0
12357,330630,Volta Redonda,RJ,2008,Serviço Autônomo de Água e Esgoto de Volta Redonda,257814.0,68823.0,104853.0,863.96,35921.67,35921.67,18888.74,62139.0,9595.0,700.0,15237.0,1948.0,7618.0,6692.0,237824.0,32691645.0,14951462.0,1032921.0,8072200.0,3091895.0,31588228.0,32392479.0,0.0,382413.0,0.0
12358,330630,Volta Redonda,RJ,2007,Serviço Autônomo de Água e Esgoto de Volta Redonda,326211.0,67236.0,103071.0,862.39,35541.85,35541.85,18995.59,61759.0,95032.0,697.71,12988.0,1948.0,6494.0,66443.0,326211.0,30928050.0,14080052.44,708181.08,8295523.15,2576673.12,31700499.0,32433419.0,0.0,312376.0,0.0
12359,330630,Volta Redonda,RJ,2006,Serviço Autônomo de Água e Esgoto de Volta Redonda,300451.0,65521.0,100275.0,861.9,35765.8,35765.8,17860.3,59894.0,92198.0,696.5,13824.2,2073.6,7600.9,64808.0,294441.0,25640245.0,13443615.0,879395.0,8388850.0,1313716.0,29578864.0,30751715.0,0.0,263876.0,0.0
12360,330630,Volta Redonda,RJ,2005,Serviço Autônomo de Água e Esgoto de Volta Redonda,298344.0,66901.0,102111.0,861.1,36216.1,36216.1,19352.2,63765.0,97603.0,695.3,13194.6,1776.7,6597.3,63765.0,292683.0,22749998.19,11687738.45,929991.94,7140832.75,313916.92,25094267.36,25123271.87,0.0,1067888.93,0.0
12361,330630,Volta Redonda,RJ,2004,Serviço Autônomo de Água e Esgoto de Volta Redonda,294516.0,63285.0,98172.0,855.5,37989.0,37989.0,18600.0,62538.0,96309.0,694.0,14072.6,2110.9,7450.0,62538.0,288927.0,19236243.0,10794845.0,662084.0,6433488.0,1885065.0,19948106.0,20147174.0,0.0,172624.0,0.0
12362,330630,Volta Redonda,RJ,2003,Serviço Autônomo de Água e Esgoto de Volta Redonda,330390.0,63012.0,103361.0,827.8,29922.0,29922.0,18865.0,61174.0,95382.0,691.8,24517.0,2631.0,9397.0,61656.0,297311.0,20619402.0,10461906.0,504892.0,6164600.0,3228527.0,21850641.0,23123738.0,0.0,205480.0,0.0
12363,330630,Volta Redonda,RJ,2002,Serviço Autônomo de Água e Esgoto de Volta Redonda,284809.0,65182.0,101483.0,809.0,33132.0,33132.0,19307.0,60205.0,93805.0,669.0,13330.0,1600.0,13330.0,60598.0,284809.0,17575718.0,10152002.0,291574.0,4280350.0,113832.0,14837758.0,14921202.0,0.0,0.0,0.0
12364,330630,Volta Redonda,RJ,2001,Serviço Autônomo de Água e Esgoto de Volta Redonda,280324.0,63270.0,98717.0,794.0,37858.0,37858.0,18931.0,57773.0,90528.0,650.0,15144.0,2081.0,15144.0,58234.0,280324.0,20049612.0,9489049.0,402131.0,3375436.0,2147921.0,20680760.0,20797228.0,0.0,0.0,0.0
12365,330630,Volta Redonda,RJ,2000,Serviço Autônomo de Água e Esgoto de Volta Redonda,277000.0,61585.0,95615.0,760.9,37788.89,37738.89,19509.9,5606.0,87755.0,623.0,15607.0,2146.0,15607.0,56594.0,0.0,18092922.0,9008870.0,213435.0,2668055.0,2368263.0,18139670.0,18288649.0,0.0,0.0,0.0
12366,330630,Volta Redonda,RJ,1999,Serviço Autônomo de Água e Esgoto de Volta Redonda,275000.0,60346.0,92628.0,757.9,41214.0,41214.0,18831.0,5423.0,85111.0,617.5,15127.0,756.0,15127.0,5484.0,0.0,17957210.0,9480571.0,380604.0,2500000.0,2830723.0,16305311.0,16466611.0,0.0,0.0,0.0
12367,330630,Volta Redonda,RJ,1998,Serviço Autônomo de Água e Esgoto de Volta Redonda,273000.0,57471.0,90630.0,744.1,40807.0,40807.0,17941.5,51756.0,81989.0,585.9,15410.3,1533.0,9631.4,51756.0,0.0,19067000.0,9945000.0,253000.0,2220000.0,2019000.0,18864000.0,19924000.0,0.0,0.0,0.0
12368,330630,Volta Redonda,RJ,1997,Serviço Autônomo de Água e Esgoto de Volta Redonda,272000.0,55319.0,87551.0,736.9,13988.99,13988.99,7129.54,48581.0,78427.0,577.0,5703.49,438.0,5703.49,0.0,0.0,16366569.0,7887965.15,241335.19,1864857.8,2918518.79,16001031.61,16539583.23,0.0,0.0,0.0
12369,240050,Alexandria,RN,2019,Serviço Autônomo de Água e Esgoto de Alexandria,13400.0,3559.0,3559.0,55.0,500.0,475.0,441.84,3053.0,3054.0,31.0,244.68,0.0,0.0,33.0,6998.0,1376089.42,554988.73,38556.0,237989.9,137262.15,999423.96,1015020.62,0.0,12627.18,0.0
12370,240050,Alexandria,RN,2018,Serviço Autônomo de Água e Esgoto de Alexandria,9195.0,3304.0,3304.0,50.0,200.49,200.49,100.0,3011.0,0.0,20.0,147.6,0.0,0.0,3011.0,6584.0,218349.62,137680.08,15368.0,5846.64,127307.34,360882.57,400000.0,0.0,2977.4,0.0
12371,240050,Alexandria,RN,2017,Serviço Autônomo de Água e Esgoto de Alexandria,9195.0,2833.0,2833.0,45.0,500.0,0.0,0.0,2379.0,2379.0,20.0,70.0,0.0,0.0,2379.0,6584.0,218349.62,166625.01,30000.0,5846.64,22539.9,227015.38,227015.38,0.0,2003.83,0.0
12372,240050,Alexandria,RN,2016,Serviço Autônomo de Água e Esgoto de Alexandria,9195.0,2833.0,2833.0,45.0,150.0,0.0,0.0,2379.0,2379.0,18.0,70.0,0.0,0.0,2379.0,5513.0,25378.26,292535.67,30000.0,7732.83,19759.6,350028.1,350028.1,0.0,0.0,0.0
12373,240050,Alexandria,RN,2015,Serviço Autônomo de Água e Esgoto de Alexandria,13512.0,2833.0,2833.0,45.0,526.04,0.0,557.26,2379.0,2379.0,18.0,227.87,0.0,0.0,2379.0,5513.0,321620.94,260928.37,0.0,37445.41,0.0,367995.03,367995.03,0.0,3570.27,0.0
12374,240050,Alexandria,RN,2014,Serviço Autônomo de Água e Esgoto de Alexandria,13507.0,3462.0,3462.0,45.0,1010.75,1010.75,1010.75,2379.0,0.0,18.0,277.87,0.0,0.0,2379.0,5513.0,1036538.94,454703.85,32935.3,224063.33,196364.81,1066400.51,1066400.51,0.0,14851.27,0.0
12404,240260,Ceará-Mirim,RN,2019,Serviço Autônomo de Águas e Esgotos,71960.0,20758.0,20882.0,204.5,5295.38,0.0,3991.6,4278.0,4351.0,42.8,382.3,382.3,430.8,5537.0,22118.0,11400596.29,3220182.9,81907.97,4234820.91,127654.23,7744448.69,7745648.4,0.0,0.0,0.0
12405,240260,Ceará-Mirim,RN,2018,Serviço Autônomo de Águas e Esgotos,71960.0,20405.0,20536.0,191.5,5295.38,0.0,3877.16,4273.0,4349.0,42.8,378.18,378.18,423.36,5425.0,22118.0,9979408.5,3520606.46,72509.8,3230346.81,479094.79,7302557.86,7303224.54,0.0,0.0,0.0
12406,240260,Ceará-Mirim,RN,2017,Serviço Autônomo de Águas e Esgotos,71960.0,19954.0,20095.0,191.5,5295.38,1360.96,3685.0,4079.0,4158.0,42.8,377.16,372.54,414.1,5144.0,22118.0,8566800.27,2528369.09,90169.2,2585988.11,1277070.84,6488422.45,6539652.53,0.0,0.0,0.0
